Y Position_µm,X Position_µm,KAPM,modulus,hardness
0.0,0.0,0.5186867256101291,14.14402207934651,5.768414080996088
1.01010101010101,0.0,0.39523418708873975,22.50806078934491,5.117051291378607
2.02020202020202,0.0,0.8292602798350591,29.56669160709701,4.593177961421558
3.03030303030303,0.0,1.1257626128494884,29.73937034202247,3.320836423003019
4.040404040404041,0.0,1.110405573223803,27.29248527028127,4.304734208082583
5.050505050505051,0.0,1.152113476230797,24.93852755585618,1.996018417114181
6.060606060606061,0.0,1.045916871426149,7.51934185951619,2.64532402321887
7.070707070707071,0.0,1.1329453260586186,17.8756305287061,1.33555201690188
8.080808080808081,0.0,1.6843674915989062,6.187468176277859,0.09860530851467078
9.090909090909092,0.0,1.0093661218261827,20.72442846649522,1.93511321077257
10.1010101010101,0.0,0.7572836466494293,10.00668637511493,1.036121336282095
11.11111111111111,0.0,0.654826594118299,14.49699406844313,1.944577347760472
12.12121212121212,0.0,0.5070058190107971,13.88660868709171,1.073106166044457
13.13131313131313,0.0,0.42007991184698357,15.57364090413426,1.462880019813484
14.14141414141414,0.0,0.8926243923355375,12.80079659256582,0.8290613808433335
15.15151515151515,0.0,0.7367046425164846,8.55901972320093,1.843239655355848
16.16161616161616,0.0,0.4088488707719429,9.767183903896472,1.111565080199595
17.17171717171717,0.0,0.24314928476582945,12.11828437014367,1.12000208457907
18.18181818181818,0.0,0.7193269655158055,18.27620881443462,0.6980234777327284
19.19191919191919,0.0,0.5390729188862052,22.63342566864671,1.081002457794151
20.2020202020202,0.0,0.500159563130128,18.88969218222589,0.6392310339609029
21.21212121212121,0.0,0.42204809757468303,16.97349251677539,1.373785009084572
22.22222222222222,0.0,0.5596452142979776,9.317785235352972,0.878882351250755
23.23232323232324,0.0,0.5358240199181377,15.53593189383324,1.786216817613819
24.24242424242424,0.0,0.4640736090516053,17.92139949327984,2.176321636492802
25.25252525252525,0.0,0.39917529502506915,16.51148070341008,1.749434908401935
26.26262626262626,0.0,1.4356650489663405,14.14654983973928,2.447539489874145
27.27272727272727,0.0,1.3315930306050177,22.65855786110092,4.909633252708014
28.28282828282828,0.0,0.34471755731740367,17.96377857849582,4.558562548569153
29.29292929292929,0.0,0.5721610441828672,27.12899297630218,4.802055592073235
30.3030303030303,0.0,0.7891444792475045,25.06409429334108,3.952660927737326
31.31313131313131,0.0,1.139879442466332,31.29876539176056,4.491217544620858
32.32323232323233,0.0,2.0434792485047732,22.18770755083521,2.774315759535674
33.33333333333334,0.0,1.5160683231602545,16.80719417440948,5.390111901871663
34.34343434343435,0.0,0.669786069947342,24.07797437233267,4.198640466896049
35.35353535353536,0.0,1.0754577114708446,31.46411252639558,4.396874212973949
36.36363636363637,0.0,1.3917459527403269,4.108758991934947,1.471100664801075
37.37373737373738,0.0,0.25641924989507364,11.37198166366745,1.093477224189987
38.38383838383839,0.0,0.5018148346448538,14.84039762042007,1.18097910051485
39.3939393939394,0.0,0.7408750677268184,23.89218065983007,1.744579506909049
40.40404040404041,0.0,0.8170340121288336,17.35992420790373,0.5797158597119481
41.41414141414142,0.0,0.5377712433851444,20.7124863343352,1.283705623928758
42.42424242424243,0.0,0.7477942350412149,8.829539483608155,1.064836794527997
43.43434343434344,0.0,1.1505968866765388,6.202776970181286,2.571257001935504
44.44444444444445,0.0,0.7110435106114178,10.76248521878753,2.412675262128424
45.45454545454546,0.0,0.4971066063562383,14.5939889280447,1.611584724975513
46.46464646464647,0.0,0.39278425208296697,20.87247073884274,1.277043514100268
47.47474747474748,0.0,0.6177075936438335,15.88519701970841,0.8370101626296849
48.48484848484848,0.0,0.5282049050577328,10.34370782727692,1.093349808588979
49.49494949494949,0.0,0.6316646941296366,20.45007107222386,0.9794892304122447
50.50505050505051,0.0,0.20730786271629845,16.48212402543435,1.391065046861874
51.51515151515152,0.0,0.36048756880665506,22.65500077439333,1.512626065943845
52.52525252525253,0.0,0.432742029148576,13.81430122475674,1.205481699189316
53.53535353535354,0.0,0.393726896775799,12.92413628678107,1.262709034833943
54.54545454545455,0.0,0.4962459265324153,16.15383867555192,1.472014200329633
55.55555555555556,0.0,1.041030088504274,10.22630750905879,0.6560560172844494
56.56565656565657,0.0,0.9257538471651988,20.91608689455885,2.100945064661949
57.57575757575758,0.0,1.9371713015323662,9.752755109954252,1.182124186829421
58.58585858585859,0.0,2.191500400557577,20.40038254503852,5.490738360326941
59.5959595959596,0.0,0.48670676411488056,14.85567319109159,4.504758653064626
60.60606060606061,0.0,0.3351089401824347,28.10242084392831,4.72278124960574
61.61616161616162,0.0,0.3378590264452095,15.25590779741522,4.203573462671505
62.62626262626263,0.0,0.4600732428864234,17.1643851780641,4.001876128370332
63.63636363636364,0.0,0.4879707466652092,19.49186664858388,4.859144371581771
64.64646464646465,0.0,0.3106437977917498,24.43972390984148,5.087045504913961
65.65656565656566,0.0,0.40090716793077963,25.43295931324764,4.611927598539824
66.66666666666667,0.0,1.506340595702422,20.21120313841172,5.023305264343027
67.67676767676768,0.0,1.5220357280745578,18.22304052055438,1.649304501152497
68.68686868686869,0.0,0.47710819530830145,13.33028930931036,2.230057304473066
69.6969696969697,0.0,0.430711477086295,15.27616720649969,2.138972762107646
70.70707070707071,0.0,0.708677021849971,12.46149273189775,1.747033868035023
71.71717171717172,0.0,0.6876129550035236,13.90725188773862,1.006958462422619
72.72727272727273,0.0,0.949823155725241,9.95394680073334,2.188200328765645
