X Position_µm,Y Position_µm,MODULUS_GPa,HARDNESS_GPa
0.0,0.0,14.18854586762403,3.976280674891541
1.01010101010101,0.0,24.08907993743053,4.972246386158248
2.02020202020202,0.0,15.85439186103041,4.948845504013271
3.03030303030303,0.0,12.30183744247007,5.567219706681452
4.040404040404041,0.0,19.58411988797214,3.629354441398328
5.050505050505051,0.0,10.32106362859094,5.627997970239193
6.060606060606061,0.0,4.408270254546951,4.315954417945347
7.070707070707071,0.0,19.3584517485948,3.840159847160785
8.080808080808081,0.0,17.93313951972878,4.761516335325974
9.090909090909092,0.0,24.43768913388108,4.233479987866131
10.1010101010101,0.0,20.99194096578419,3.890452897683145
11.11111111111111,0.0,21.32448119391596,4.369646438143372
12.12121212121212,0.0,17.60476222792492,3.123328144104657
13.13131313131313,0.0,13.44353400968967,3.100016633933362
14.14141414141414,0.0,19.86210923822606,4.362312539137936
15.15151515151515,0.0,20.91640611709724,4.643407998441318
16.16161616161616,0.0,11.0838572508111,4.052764927151786
17.17171717171717,0.0,10.75123322551333,4.680717571615298
18.18181818181818,0.0,21.94967589501066,4.571600621790524
19.19191919191919,0.0,14.42519300728651,4.903976920378124
20.2020202020202,0.0,9.320273734239722,5.150983212225857
21.21212121212121,0.0,20.93679448647023,5.048511962847928
22.22222222222222,0.0,20.82637574990759,5.971681101287656
23.23232323232324,0.0,18.87157672315448,4.656225248184069
24.24242424242424,0.0,25.25795639691221,4.125633569196561
25.25252525252525,0.0,20.10754776525638,3.798859161483842
26.26262626262626,0.0,9.794397181859718,4.555534806617973
27.27272727272727,0.0,17.88997752948153,3.923944018277308
28.28282828282828,0.0,23.63589161269174,3.303812017854317
29.29292929292929,0.0,17.74139009145324,5.541194686818814
30.3030303030303,0.0,16.99512272809961,5.387784566211645
31.31313131313131,0.0,6.162980634956017,4.28276564107242
32.32323232323233,0.0,3.214264039280565,4.774670465037893
33.33333333333334,0.0,13.0912948234561,3.054583806108568
34.34343434343435,0.0,17.44860504608397,3.981769646215243
35.35353535353536,0.0,31.00813993133329,4.873880634340893
36.36363636363637,0.0,19.37514289654834,3.597099365208349
37.37373737373738,0.0,18.44775992567691,5.024977187172451
38.38383838383839,0.0,18.50635972779013,4.793661855416933
39.3939393939394,0.0,24.6747043293131,4.609973430029336
40.40404040404041,0.0,22.49069468007994,5.371906488964117
41.41414141414142,0.0,22.05746016636617,3.945533592264444
42.42424242424243,0.0,18.70048409155165,5.598226065981102
43.43434343434344,0.0,19.12555612396613,4.077930771777979
44.44444444444445,0.0,20.51772525732594,3.541865497762108
45.45454545454546,0.0,16.56851758776575,4.001999665845329
46.46464646464647,0.0,31.21927926726388,6.052231254146061
47.47474747474748,0.0,25.126082089962,3.269031625835751
48.48484848484848,0.0,21.79984505303631,4.529140437324851
49.49494949494949,0.0,27.57152537542468,4.507159856902866
50.50505050505051,0.0,15.22659847298126,4.59562013648794
51.51515151515152,0.0,38.16194176709185,2.904044539112808
52.52525252525253,0.0,28.24095859790497,4.725330275777507
53.53535353535354,0.0,19.20596883275345,3.998365927749311
54.54545454545455,0.0,27.71168931702352,3.509333866237655
55.55555555555556,0.0,19.69598944374196,3.497319152848672
56.56565656565657,0.0,23.32136712134916,4.226973300041883
57.57575757575758,0.0,23.59272446681465,4.011779213647871
58.58585858585859,0.0,13.62943146785458,4.174794160432032
59.5959595959596,0.0,23.99710599045386,4.933542401603063
60.60606060606061,0.0,18.66782629760265,5.048001561550253
61.61616161616162,0.0,24.20387303289841,3.884938021624576
62.62626262626263,0.0,30.77539831957325,3.66251250587252
63.63636363636364,0.0,4.822834004765739,4.616760958601538
64.64646464646465,0.0,24.95677104685211,4.128299888349058
65.65656565656566,0.0,8.129775898406512,4.420540697977676
66.66666666666667,0.0,26.24017338776488,4.786620432294225
67.67676767676768,0.0,12.98304432115231,4.59807638553566
68.68686868686869,0.0,9.804752031603385,5.097568487023929
69.6969696969697,0.0,20.06400202891501,4.638645458217324
70.70707070707071,0.0,20.61193416941405,5.651345481907729
71.71717171717172,0.0,26.43099170420686,4.696581088923554
72.72727272727273,0.0,15.64004364032996,2.778017389901539
73.73737373737374,0.0,12.65017903698273,5.076063111827961
74.74747474747475,0.0,22.71253996853066,5.51984130099476
75.75757575757576,0.0,13.24743974192949,4.756713702910607
76.76767676767678,0.0,17.54060418428871,4.496647908935282
77.77777777777779,0.0,18.68685022533335,3.902607988530472
78.7878787878788,0.0,24.66562581861752,5.221443041911884
79.7979797979798,0.0,8.843208142159341,4.301120749970402
80.80808080808082,0.0,25.58643026824255,4.375517484421757
81.81818181818183,0.0,28.86720076649177,3.725745944535878
82.82828282828284,0.0,20.99392148709569,4.224768039035981
83.83838383838385,0.0,21.61893287341863,4.064998906688882
84.84848484848486,0.0,20.34676301019,3.767111530109334
85.85858585858587,0.0,6.692126835754651,4.523911909695641
86.86868686868688,0.0,6.557884733961286,5.482247212051043
87.87878787878789,0.0,29.61185241610994,5.376153521553865
88.8888888888889,0.0,25.18817989132557,4.48675952351853
89.89898989898991,0.0,5.869578002254229,3.69752599406041
90.90909090909092,0.0,18.30425592824246,4.235395190620826
91.91919191919193,0.0,19.49756943993236,5.080635193155414
92.92929292929294,0.0,23.97329268046319,4.332346677143339
93.93939393939395,0.0,13.53201545195765,4.493165870220519
94.94949494949496,0.0,9.916569782148692,5.196918085183051
95.95959595959597,0.0,13.84993179830482,4.491560198620366
96.96969696969697,0.0,22.7920155314027,3.113086740443958
97.97979797979798,0.0,7.118061713924602,5.441399059466521
98.98989898989899,0.0,16.57927598059432,5.042425576062641
100.0,0.0,7.736593505940128,3.606808859571145
0.0,1.01010101010101,24.68485707557529,4.97110906644895
1.01010101010101,1.01010101010101,16.05209880979588,4.526138898859042
2.02020202020202,1.01010101010101,20.90485858852398,4.092334494644322
3.03030303030303,1.01010101010101,13.00730393229902,3.985680064027728
4.040404040404041,1.01010101010101,29.11658754161327,5.039270694281777
5.050505050505051,1.01010101010101,23.23110562665819,6.533725816375152
6.060606060606061,1.01010101010101,11.62210043436846,4.793103930413245
7.070707070707071,1.01010101010101,19.95155192041698,4.431463735157593
8.080808080808081,1.01010101010101,31.68760210069404,6.041865519013127
9.090909090909092,1.01010101010101,24.31017162014587,4.701079329654753
10.1010101010101,1.01010101010101,15.26879427405643,5.690204619097358
11.11111111111111,1.01010101010101,10.4382691866726,6.172837223085621
12.12121212121212,1.01010101010101,28.28770516892899,4.653807082552964
13.13131313131313,1.01010101010101,11.95753533765762,4.237239988822072
14.14141414141414,1.01010101010101,19.32199258395331,2.460905195446319
15.15151515151515,1.01010101010101,18.74366612557509,5.226295534576858
16.16161616161616,1.01010101010101,12.87078110128414,4.894082557649312
17.17171717171717,1.01010101010101,23.56990268627193,5.136212381371642
18.18181818181818,1.01010101010101,23.03587659156827,4.653511912923549
19.19191919191919,1.01010101010101,27.82515523902514,5.362118909142161
20.2020202020202,1.01010101010101,21.87127928701911,4.423071843571628
21.21212121212121,1.01010101010101,22.90080958934283,4.705685314686539
22.22222222222222,1.01010101010101,21.9449600543445,4.305472625968696
23.23232323232324,1.01010101010101,9.055083636512835,4.177470585354654
24.24242424242424,1.01010101010101,21.71207842840746,4.605471585456842
25.25252525252525,1.01010101010101,13.66005798307608,3.113305359621618
26.26262626262626,1.01010101010101,7.92839623069106,3.86846197801456
27.27272727272727,1.01010101010101,8.346946593823429,4.297313632027575
28.28282828282828,1.01010101010101,21.21274997646285,3.971755218946099
29.29292929292929,1.01010101010101,1.39180859369642,4.046760336107385
30.3030303030303,1.01010101010101,17.62317564486947,3.867556916599145
31.31313131313131,1.01010101010101,33.36852431954203,4.067445332544564
32.32323232323233,1.01010101010101,19.30644054541471,6.01466352037895
33.33333333333334,1.01010101010101,29.20551464524365,3.455717139911956
34.34343434343435,1.01010101010101,14.96528917561796,4.150357777255508
35.35353535353536,1.01010101010101,16.33708323742382,3.598616199592559
36.36363636363637,1.01010101010101,28.40686649573698,3.752673532048663
37.37373737373738,1.01010101010101,7.694675934740337,4.7682262437202
38.38383838383839,1.01010101010101,18.15877477446277,4.052699592981681
39.3939393939394,1.01010101010101,1.053014404273341,4.522349849335788
40.40404040404041,1.01010101010101,6.36202774430478,4.280450888254015
41.41414141414142,1.01010101010101,11.28525821439654,4.006304215105406
42.42424242424243,1.01010101010101,21.8683750595177,5.171806549920994
43.43434343434344,1.01010101010101,18.08378536142844,5.559870055701804
44.44444444444445,1.01010101010101,11.03473952404033,3.546911883566817
45.45454545454546,1.01010101010101,23.39498871275247,3.932023958991451
46.46464646464647,1.01010101010101,12.76745363392481,5.168332491849807
47.47474747474748,1.01010101010101,20.93415080094008,5.537606073988344
48.48484848484848,1.01010101010101,23.66710875357246,3.794919774560182
49.49494949494949,1.01010101010101,31.62734632455298,3.499421182650404
50.50505050505051,1.01010101010101,14.79507589044113,5.105754435027544
51.51515151515152,1.01010101010101,18.43483292563693,5.488689026826156
52.52525252525253,1.01010101010101,19.17403488906579,5.851996431101575
53.53535353535354,1.01010101010101,8.253099518938788,3.629894368710954
54.54545454545455,1.01010101010101,10.91567200947019,4.237184539060455
55.55555555555556,1.01010101010101,20.98828931828462,3.81269618832459
56.56565656565657,1.01010101010101,25.0563306673099,4.39700577826754
57.57575757575758,1.01010101010101,21.260736116662,4.842364492882385
58.58585858585859,1.01010101010101,21.03976325356307,4.311513576614669
59.5959595959596,1.01010101010101,19.20352619760672,3.919249816427954
60.60606060606061,1.01010101010101,16.20796627104803,3.77515676046347
61.61616161616162,1.01010101010101,18.30290907926607,3.281373468790938
62.62626262626263,1.01010101010101,22.6218690034306,4.412350966777179
63.63636363636364,1.01010101010101,17.0833059373301,4.304534312475809
64.64646464646465,1.01010101010101,28.04632985348092,5.828379407142274
65.65656565656566,1.01010101010101,15.10714058440633,3.842285571131063
66.66666666666667,1.01010101010101,26.25444320188411,4.676727645801144
67.67676767676768,1.01010101010101,13.14323586926177,4.151197715083812
68.68686868686869,1.01010101010101,16.66099660641939,3.589165896362105
69.6969696969697,1.01010101010101,8.59569386107369,5.107662152984402
70.70707070707071,1.01010101010101,15.02544564013707,4.802898903216716
71.71717171717172,1.01010101010101,9.401829593408035,3.803841420666368
72.72727272727273,1.01010101010101,7.793165340104141,4.652794357455456
73.73737373737374,1.01010101010101,19.06881189853081,5.1577060108821
74.74747474747475,1.01010101010101,1.037496923719865,3.706217732571242
75.75757575757576,1.01010101010101,18.59709794102272,6.665244859651393
76.76767676767678,1.01010101010101,18.75602270783664,3.788058293210169
77.77777777777779,1.01010101010101,7.795029910734561,3.686253313404245
78.7878787878788,1.01010101010101,16.33483903820068,4.930277975680943
79.7979797979798,1.01010101010101,18.14387545652484,4.14435346803119
80.80808080808082,1.01010101010101,24.21633467693686,3.475019423959708
81.81818181818183,1.01010101010101,15.20611643682323,3.661680297121128
82.82828282828284,1.01010101010101,28.57607200127006,4.823776518312168
83.83838383838385,1.01010101010101,17.25875317283061,4.896282895258982
84.84848484848486,1.01010101010101,30.22095645045837,4.32449922676054
85.85858585858587,1.01010101010101,21.19975355149041,5.260396320608377
86.86868686868688,1.01010101010101,19.14206019789613,3.649978428328238
87.87878787878789,1.01010101010101,13.1025017245539,5.304321454026506
88.8888888888889,1.01010101010101,19.21781108397188,4.323823448065606
89.89898989898991,1.01010101010101,26.55839840733664,5.83717029441024
90.90909090909092,1.01010101010101,21.58890577958056,3.682131998095715
91.91919191919193,1.01010101010101,13.78485833915183,4.899042617533442
92.92929292929294,1.01010101010101,16.88134046980123,4.573907663471195
93.93939393939395,1.01010101010101,21.94866815552624,5.547974844592713
94.94949494949496,1.01010101010101,30.04176382320271,3.904096149713006
95.95959595959597,1.01010101010101,13.48752644420484,4.021777065923377
96.96969696969697,1.01010101010101,20.98129785612636,2.966530872842699
97.97979797979798,1.01010101010101,22.90815371195649,5.360146011858443
98.98989898989899,1.01010101010101,16.76344963115769,3.346073294555939
100.0,1.01010101010101,17.11674541126922,4.679044881334698
0.0,2.02020202020202,21.90710983679688,4.481919962045442
1.01010101010101,2.02020202020202,16.52358421520056,4.418267402880118
2.02020202020202,2.02020202020202,29.41262243618315,4.673722650820546
3.03030303030303,2.02020202020202,11.55141054065419,4.470063172017493
4.040404040404041,2.02020202020202,23.72721287571385,4.888423567115524
5.050505050505051,2.02020202020202,22.62337612898143,3.772173331660686
6.060606060606061,2.02020202020202,14.41029265713426,5.456809811751048
7.070707070707071,2.02020202020202,5.244406049199373,4.902176801951199
8.080808080808081,2.02020202020202,27.18151733640394,4.654987880697993
9.090909090909092,2.02020202020202,7.524191483230236,6.149180953746997
10.1010101010101,2.02020202020202,17.21566618028126,3.195061249462347
11.11111111111111,2.02020202020202,23.09955979611977,4.342120669976723
12.12121212121212,2.02020202020202,10.26498060255787,3.520727719375356
13.13131313131313,2.02020202020202,16.9814435374543,3.918688314622041
14.14141414141414,2.02020202020202,0.5951266367837132,2.72915584512431
15.15151515151515,2.02020202020202,29.34781203398098,4.946758498552562
